	sequence	url	index	user	output	labels	parameter	method	SubClass	Unnamed: 0.1	Unnamed: 0	id
390	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', '/', 'http://192.168.56.103:8080/view/all/builds', '/']	http://192.168.56.103:8080/view/all/builds	7.0	user1	build queue build executor status master idle idle slave offline	32.0		get	91.0	390.0	390.0	56.0
391	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', '/', 'http://192.168.56.103:8080/view/all/builds', '/']	click on /	8.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0		get	93.0	391.0	391.0	56.0
394	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', '/', 'http://192.168.56.103:8080/computer/', '/']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	get	92.0	394.0	394.0	57.0
398	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', '/', 'http://192.168.56.103:8080/computer/', '/']	click on /	6.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0		get	93.0	398.0	398.0	57.0
400	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', '/', 'http://192.168.56.103:8080/computer/', '/']	click on /	8.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0		get	93.0	400.0	400.0	57.0
403	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/my-views/view/all/cc.xml?recursive']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	get	92.0	403.0	403.0	58.0
409	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/my-views/view/all/cc.xml']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	get	92.0	409.0	409.0	59.0
421	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/me/my-views/view/all/newJob', 'http://192.168.56.103:8080/user/user1']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	get	92.0	421.0	421.0	61.0
427	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/me/my-views/view/all/newJob', 'http://192.168.56.103:8080/me/']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	get	92.0	427.0	427.0	62.0
433	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/computer/slave1/', 'http://192.168.56.103:8080/computer', 'http://192.168.56.103:8080/computer/slave1/']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	get	92.0	433.0	433.0	63.0
440	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/computer/slave1/', 'http://192.168.56.103:8080/computer', 'http://192.168.56.103:8080/computer/(master)/', 'http://192.168.56.103:8080/computer/(master)/load-statistics', 'http://192.168.56.103:8080/computer/(master)/']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	get	92.0	440.0	440.0	64.0
449	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/computer/slave1/', 'http://192.168.56.103:8080/computer', 'http://192.168.56.103:8080/computer/(master)/', 'http://192.168.56.103:8080/computer/(master)/builds']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	get	92.0	449.0	449.0	65.0
457	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/computer/slave1/', 'http://192.168.56.103:8080/computer', 'http://192.168.56.103:8080/computer/api/']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	get	92.0	457.0	457.0	66.0
480	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/computer/slave1/', 'http://192.168.56.103:8080/computer/slave1/log', 'http://192.168.56.103:8080/computer/slave1/api/', 'http://192.168.56.103:8080/computer/slave1/api/xml?depth=1']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	get	92.0	480.0	480.0	69.0
488	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/computer/slave1/', 'http://192.168.56.103:8080/computer/slave1/log', 'http://192.168.56.103:8080/computer/slave1/api/', 'http://192.168.56.103:8080/computer/slave1/api/python?pretty=true']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	get	92.0	488.0	488.0	70.0
496	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/computer/slave1/', 'http://192.168.56.103:8080/computer/slave1/log', 'http://192.168.56.103:8080/computer/slave1/api/', 'http://192.168.56.103:8080/computer/slave1/api/schema']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	get	92.0	496.0	496.0	71.0
504	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/computer/slave1/', 'http://192.168.56.103:8080/computer/slave1/log', 'http://192.168.56.103:8080/computer/slave1/api/', 'http://192.168.56.103:8080/computer/slave1/api/xml']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	get	92.0	504.0	504.0	72.0
512	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/computer/slave1/', 'http://192.168.56.103:8080/computer/slave1/log', 'http://192.168.56.103:8080/computer/slave1/load-statistics']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	get	92.0	512.0	512.0	73.0
519	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/me/my-views/view/all/api/']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	get	92.0	519.0	519.0	74.0
524	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/fingerprintCheck', 'http://192.168.56.103:8080/doFingerprintCheck?Jenkins-Crumb=195ba25d8cb739ceed3dfb2280b84717', 'http://192.168.56.103:8080/user/user1']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	get	92.0	524.0	524.0	75.0
972	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/my-views/view/all/__history__.html?0']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	get	92.0	972.0	972.0	126.0
984	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/credentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/newCredentials', 'http://192.168.56.103:8080/user/user1/descriptorbyname/com.cloudbees.plugins.credentials.impl.usernamepasswordcredentialsimpl/checkid?value=&$provider=com.cloudbees.plugins.credentials.credentialsselecthelper%24usercontextresolver&$token=user1']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	get	92.0	984.0	984.0	128.0
994	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/configure', 'http://192.168.56.103:8080/user/user1/descriptorbyname/org.jenkinsci.main.modules.cli.auth.ssh.userpropertyimpl/checkauthorizedkeys?value=']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	get	92.0	994.0	994.0	129.0
1002	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/configure', 'http://192.168.56.103:8080/user/user1/my-views/viewexistscheck?value=&exists=true']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	get	92.0	1002.0	1002.0	130.0
1027	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/asynchPeople/', 'http://192.168.56.103:8080/user/manage_domains', 'http://192.168.56.103:8080/user/manage_domains/builds', 'http://192.168.56.103:8080/user/manage_domains/rssFailed', 'http://192.168.56.103:8080/user/user100gagpg/builds']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	get	92.0	1027.0	1027.0	133.0
1038	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/asynchPeople/', 'http://192.168.56.103:8080/user/manage_domains', 'http://192.168.56.103:8080/user/manage_domains/builds', 'http://192.168.56.103:8080/user/manage_domains/my-views', 'http://192.168.56.103:8080/user/user100spual/', 'http://192.168.56.103:8080/user/user100spual/my-views/view/all']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	get	92.0	1038.0	1038.0	134.0
1050	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/', 'http://192.168.56.103:8080/opensearch.xml']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	get	92.0	1050.0	1050.0	135.0
1054	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/', 'http://192.168.56.103:8080/opensearch.xml']	http://192.168.56.103:8080/	6.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0		get	92.0	1054.0	1054.0	135.0
1058	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', '/', 'http://192.168.56.103:8080/opensearch.xml']	http://192.168.56.103:8080/j_acegi_security_check	2.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0	(user1,user1Pass)	get	92.0	1058.0	1058.0	136.0
1062	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', '/', 'http://192.168.56.103:8080/opensearch.xml']	click on /	6.0	user1	dashboard build queue build executor status master idle idle slave offline	32.0		get	93.0	1062.0	1062.0	136.0
